id,log_price,image_path,image_exists,green_cover_ratio,road_density_ratio,built_up_density_ratio,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
644000115.0,14.383661814921613,../data/images/644000115.0.png,True,0.129730224609375,0.4131622314453125,0.3974761962890625,1765000,4,3.25,3980,10249,2.0,0,0,3,10,3980,0,2011,0,98004,47.5873,-122.196,2450,10912
3586500770.0,13.60231857512623,../data/images/3586500770.0.png,True,0.375274658203125,0.273681640625,0.3232421875,808000,3,1.75,2590,32380,1.0,0,0,3,8,2590,0,1951,1994,98177,47.7539,-122.37,2340,28456
5631500594.0,12.765691290604371,../data/images/5631500594.0.png,True,0.1613006591796875,0.082183837890625,0.06561279296875,350000,3,2.25,1840,9929,1.0,0,0,3,7,1200,640,1987,0,98028,47.7408,-122.236,1710,9929
1974300060.0,13.25339339419516,../data/images/1974300060.0.png,True,0.11444091796875,0.2757110595703125,0.3553619384765625,570000,4,2.75,3140,10918,1.0,0,0,3,8,1900,1240,1968,1986,98034,47.7086,-122.243,3170,10918
6852700246.0,13.997832948091215,../data/images/6852700246.0.png,True,0.0930938720703125,0.5181884765625,0.5483551025390625,1200000,5,2.5,2860,4000,2.0,0,0,4,8,2160,700,1910,0,98102,47.6225,-122.318,1340,1224
59000445.0,13.28787951079572,../data/images/59000445.0.png,True,0.113922119140625,0.529754638671875,0.6201629638671875,590000,4,2.75,2240,5400,2.0,0,0,4,7,1540,700,1940,0,98116,47.5785,-122.402,1830,5000
3630220220.0,13.560619598657231,../data/images/3630220220.0.png,True,0.1063995361328125,0.511810302734375,0.5872955322265625,775000,4,3.5,3060,4573,2.0,0,0,3,9,2410,650,2012,0,98029,47.5522,-122.001,3170,3634
6362900172.0,13.122265372602016,../data/images/6362900172.0.png,True,0.0542755126953125,0.338653564453125,0.39630126953125,499950,3,3.5,1820,1991,2.0,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1460
203100910.0,13.07107218827772,../data/images/203100910.0.png,True,0.3472747802734375,0.240509033203125,0.2058563232421875,475000,5,2.5,2300,28480,2.0,0,0,3,6,2300,0,1994,0,98053,47.6403,-121.964,1880,26720
3586500630.0,13.652992804936396,../data/images/3586500630.0.png,True,0.1991729736328125,0.2119903564453125,0.2455291748046875,850000,2,1.75,2170,25732,1.0,0,2,4,8,2170,0,1952,0,98177,47.7542,-122.372,3020,23135
3830630140.0,12.524530013005734,../data/images/3830630140.0.png,True,0.2668609619140625,0.3462677001953125,0.364013671875,275000,3,2.5,1730,5799,2.0,0,0,4,7,1730,0,1987,0,98030,47.3499,-122.177,1710,6490
7575500150.0,12.241444615610645,../data/images/7575500150.0.png,True,0.2363433837890625,0.51483154296875,0.5119476318359375,207200,4,2.0,1260,8400,1.0,0,0,3,6,1260,0,1991,0,98022,47.1946,-122.0,1120,8400
2938100010.0,12.384223015005311,../data/images/2938100010.0.png,True,0.24798583984375,0.5717315673828125,0.5680084228515625,239000,3,1.75,1470,8925,1.0,0,0,4,7,1470,0,1957,0,98022,47.2026,-122.0,1430,9282
8665050490.0,13.082959127409191,../data/images/8665050490.0.png,True,0.21417236328125,0.3040008544921875,0.4080047607421875,480680,3,2.5,1730,4924,2.0,0,0,3,8,1730,0,1996,0,98029,47.5672,-122.005,1610,4313
1854900470.0,13.480039220276565,../data/images/1854900470.0.png,True,0.3878326416015625,0.236846923828125,0.26446533203125,715000,3,2.5,2890,7027,2.0,0,0,3,8,2890,0,2004,0,98074,47.6111,-122.009,2890,7197
1085623640.0,12.968981402048067,../data/images/1085623640.0.png,True,0.33026123046875,0.341552734375,0.3873748779296875,428900,4,2.5,2598,5553,2.0,0,0,3,9,2598,0,2014,0,98092,47.3412,-122.178,2502,4900
4036800900.0,13.010316110729669,../data/images/4036800900.0.png,True,0.17462158203125,0.485748291015625,0.4516754150390625,447000,3,1.0,1310,7000,1.0,0,0,4,7,1310,0,1958,0,98008,47.6019,-122.123,1280,7300
795000620.0,11.652696102959752,../data/images/795000620.0.png,True,0.1595306396484375,0.406494140625,0.50689697265625,157000,3,1.0,1080,6250,1.0,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
2413300730.0,12.481812442022768,../data/images/2413300730.0.png,True,0.1416473388671875,0.3178558349609375,0.3668975830078125,263500,4,1.75,2210,6375,1.0,0,0,3,8,1640,570,1977,0,98003,47.3268,-122.328,2070,7210
9485951030.0,13.217493541006707,../data/images/9485951030.0.png,True,0.3847503662109375,0.2326812744140625,0.1746063232421875,549900,5,3.0,3800,42316,1.5,0,0,4,9,3800,0,1984,0,98042,47.3488,-122.095,2580,35775
2126059234.0,13.384729180332174,../data/images/2126059234.0.png,True,0.26171875,0.2850799560546875,0.385772705078125,650000,5,3.5,5110,10018,2.0,0,0,3,10,3850,1260,2003,0,98034,47.7261,-122.17,1790,10018
2739200040.0,12.618185607609805,../data/images/2739200040.0.png,True,0.13873291015625,0.549346923828125,0.613433837890625,302000,5,2.0,1540,9629,1.0,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.143,2260,9600
8001400340.0,12.574185427296197,../data/images/8001400340.0.png,True,0.2889404296875,0.2932281494140625,0.26593017578125,289000,3,2.0,1850,9550,1.0,0,0,3,8,1850,0,1988,0,98001,47.3225,-122.273,2250,9550
1196003740.0,13.506265669993544,../data/images/1196003740.0.png,True,0.10455322265625,0.2877960205078125,0.4498443603515625,734000,5,4.25,4110,42755,2.0,0,2,3,10,2970,1140,2000,0,98023,47.3375,-122.337,2730,12750
7625703260.0,12.901594504308632,../data/images/7625703260.0.png,True,0.0560455322265625,0.4849395751953125,0.6270294189453125,400950,2,1.75,2320,6250,1.0,0,0,3,7,1400,920,1948,0,98136,47.5468,-122.386,1420,6250
7298900010.0,13.369225017834632,../data/images/7298900010.0.png,True,0.2989044189453125,0.2505035400390625,0.2273406982421875,640000,4,2.5,2970,34981,2.0,0,0,3,9,2970,0,1998,0,98077,47.7365,-122.037,3170,30277
8712100760.0,13.488395803228675,../data/images/8712100760.0.png,True,0.08984375,0.3248748779296875,0.3234710693359375,721000,2,1.5,1790,4250,1.0,0,0,3,7,920,870,1915,2014,98112,47.6367,-122.301,1910,4250
1075100090.0,12.873904582205109,../data/images/1075100090.0.png,True,0.185089111328125,0.349090576171875,0.4043731689453125,390000,3,2.0,1710,8910,1.0,0,0,5,7,1710,0,1953,0,98133,47.7719,-122.338,1430,8493
1180500100.0,12.77422616877261,../data/images/1180500100.0.png,True,0.16436767578125,0.292572021484375,0.38946533203125,353000,4,2.75,1920,4627,1.0,0,0,3,8,1010,910,1998,0,98178,47.5003,-122.23,1910,7210
125039021.0,13.26212705890841,../data/images/125039021.0.png,True,0.0922393798828125,0.422271728515625,0.451629638671875,575000,2,1.0,1230,2726,1.5,0,0,3,7,880,350,1920,0,98117,47.6815,-122.359,1710,3750
3905040780.0,13.161586013632684,../data/images/3905040780.0.png,True,0.153900146484375,0.5425567626953125,0.5743408203125,520000,4,3.0,2190,5085,2.0,0,0,4,8,2190,0,1992,0,98029,47.5693,-122.002,2130,5142
5112800291.0,13.03898394237596,../data/images/5112800291.0.png,True,0.236968994140625,0.4110260009765625,0.431060791015625,460000,3,2.5,2390,47480,2.0,0,0,3,9,2390,0,2007,0,98058,47.4517,-122.084,1720,44866
7284900098.0,13.465954500233115,../data/images/7284900098.0.png,True,0.1134490966796875,0.4017181396484375,0.498382568359375,705000,3,2.5,2820,7200,1.0,0,3,3,9,1780,1040,1979,0,98177,47.7691,-122.388,2300,7200
1326049170.0,12.54254845357358,../data/images/1326049170.0.png,True,0.12890625,0.280792236328125,0.3209991455078125,280000,3,1.0,1720,9605,1.0,0,0,3,7,860,860,1969,0,98028,47.7439,-122.242,1720,9998
2460900010.0,12.804911893867851,../data/images/2460900010.0.png,True,0.18170166015625,0.6162261962890625,0.5951080322265625,364000,2,2.25,1280,2574,2.0,0,0,3,7,1280,0,1992,0,98144,47.5939,-122.302,1250,3960
4302200625.0,12.721888795877376,../data/images/4302200625.0.png,True,0.0943145751953125,0.524749755859375,0.5966644287109375,335000,3,1.75,1790,5120,1.0,0,0,4,6,940,850,1949,0,98106,47.5277,-122.355,1160,5120
798000145.0,12.40697467786825,../data/images/798000145.0.png,True,0.2881622314453125,0.0999755859375,0.1155853271484375,244500,2,1.75,1300,14500,1.0,0,0,3,6,650,650,1939,0,98168,47.4989,-122.329,1370,12986
8122100355.0,13.21767537538882,../data/images/8122100355.0.png,True,0.174591064453125,0.30914306640625,0.4601287841796875,550000,1,1.0,2880,7560,1.0,0,0,3,7,1440,1440,1925,2014,98126,47.537,-122.375,1400,5040
3521059124.0,12.75130259456002,../data/images/3521059124.0.png,True,0.1325836181640625,0.294342041015625,0.6998443603515625,345000,2,2.5,2550,216344,2.5,0,0,3,7,2550,0,1993,0,98092,47.2584,-122.124,1750,289978
8129700085.0,13.299674067415213,../data/images/8129700085.0.png,True,0.1819610595703125,0.4954833984375,0.482452392578125,597000,4,2.5,2280,2432,2.0,0,0,5,8,1520,760,1921,0,98103,47.6605,-122.355,1690,2099
9473200105.0,12.959846800844964,../data/images/9473200105.0.png,True,0.102020263671875,0.4056549072265625,0.45013427734375,425000,2,1.0,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732
104510340.0,12.528884140515585,../data/images/104510340.0.png,True,0.1417694091796875,0.4749755859375,0.566192626953125,276200,3,2.5,1480,7210,1.0,0,0,3,7,1180,300,1986,0,98023,47.3124,-122.351,1690,7396
7686203620.0,12.468440756144114,../data/images/7686203620.0.png,True,0.2298431396484375,0.2943572998046875,0.3880767822265625,260000,4,2.5,2050,12500,1.0,0,0,3,7,1300,750,1965,0,98198,47.42,-122.319,1790,7900
3178100065.0,13.42409923121668,../data/images/3178100065.0.png,True,0.0986175537109375,0.54193115234375,0.5293731689453125,676101,4,1.5,2270,6010,1.0,0,0,3,8,1290,980,1954,0,98115,47.6743,-122.269,2120,5987
1311000600.0,12.429220196836384,../data/images/1311000600.0.png,True,0.1195831298828125,0.3335723876953125,0.3925018310546875,250000,5,1.75,2320,7700,1.0,0,0,5,7,1290,1030,1962,0,98001,47.3426,-122.285,1740,7210
2616800480.0,13.493928313146206,../data/images/2616800480.0.png,True,0.265869140625,0.4047088623046875,0.4211273193359375,725000,3,2.5,3570,35271,2.0,0,0,3,9,3570,0,1997,0,98027,47.4782,-122.035,3510,37194
7852130080.0,13.004707583652351,../data/images/7852130080.0.png,True,0.2039794921875,0.4139862060546875,0.442474365234375,444500,3,2.5,2600,4724,2.0,0,0,3,7,2600,0,2002,0,98065,47.5359,-121.878,2400,4724
7888100090.0,11.982935344196433,../data/images/7888100090.0.png,True,0.19232177734375,0.20953369140625,0.368896484375,160000,4,1.0,1520,7298,1.5,0,0,3,7,1520,0,1960,0,98198,47.3706,-122.31,1520,7298
9498200091.0,13.275086181158716,../data/images/9498200091.0.png,True,0.1925201416015625,0.2737579345703125,0.3502349853515625,582500,2,2.0,1540,6804,1.0,0,0,5,7,1020,520,1942,0,98177,47.7044,-122.372,1380,6930
5100401516.0,12.91657092142417,../data/images/5100401516.0.png,True,0.06695556640625,0.4988250732421875,0.545623779296875,407000,2,1.0,740,6380,1.0,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800,6380
1180008370.0,12.936036208848488,../data/images/1180008370.0.png,True,0.142608642578125,0.3550567626953125,0.4117889404296875,415000,4,3.5,3040,7125,2.0,0,1,3,8,2240,800,2002,0,98178,47.492,-122.225,2220,7800
4204400339.0,12.175618592671356,../data/images/4204400339.0.png,True,0.219482421875,0.25262451171875,0.3055419921875,194000,3,1.0,1400,7955,1.0,0,0,3,7,1400,0,1964,0,98055,47.4848,-122.221,1160,14959
3216900080.0,12.691583538230216,../data/images/3216900080.0.png,True,0.2453460693359375,0.369140625,0.48809814453125,325000,3,2.5,1880,6818,2.0,0,0,3,8,1880,0,1993,0,98031,47.4206,-122.183,1970,7000
8122600245.0,12.791080452981856,../data/images/8122600245.0.png,True,0.0639801025390625,0.439910888671875,0.58331298828125,359000,4,1.75,1580,6396,1.0,0,0,4,6,790,790,1945,0,98126,47.5378,-122.369,1180,6396
3835502815.0,14.04662307257814,../data/images/3835502815.0.png,True,0.182708740234375,0.3353424072265625,0.338897705078125,1260000,3,2.5,3110,9930,1.0,0,1,3,8,1640,1470,1954,0,98039,47.6112,-122.226,3650,14399
475000750.0,13.07527386630434,../data/images/475000750.0.png,True,0.1541900634765625,0.5700225830078125,0.572265625,477000,3,2.0,1750,4990,1.0,0,0,3,7,950,800,1916,0,98107,47.6667,-122.361,1700,5000
1862900690.0,12.458778882573531,../data/images/1862900690.0.png,True,0.1357269287109375,0.46087646484375,0.657989501953125,257500,3,2.0,1140,7078,1.0,0,0,4,7,1140,0,1991,0,98031,47.4057,-122.185,1460,7078
3102700160.0,12.751012698311856,../data/images/3102700160.0.png,True,0.20977783203125,0.174346923828125,0.2018585205078125,344900,4,1.75,1820,7700,1.0,0,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500
5104540610.0,13.038875241052304,../data/images/5104540610.0.png,True,0.207794189453125,0.3844451904296875,0.3790435791015625,459950,4,2.5,2800,6567,2.0,0,0,3,9,2800,0,2006,0,98038,47.3555,-122.002,3400,5900
3277801592.0,13.081439294339882,../data/images/3277801592.0.png,True,0.0413818359375,0.3563385009765625,0.5120697021484375,479950,3,2.0,1820,1358,3.0,0,0,3,9,1820,0,2014,0,98126,47.5433,-122.376,1710,1367
2310060040.0,12.388398368982116,../data/images/2310060040.0.png,True,0.19775390625,0.4764251708984375,0.4901123046875,240000,0,2.5,1810,5669,2.0,0,0,3,7,1810,0,2003,0,98038,47.3493,-122.053,1810,5685
3623029045.0,13.085701467719382,../data/images/3623029045.0.png,True,0.370513916015625,0.1997833251953125,0.10595703125,482000,3,1.75,2600,105587,1.0,0,0,4,7,1300,1300,1980,0,98070,47.4464,-122.497,1941,208438
3308030100.0,13.049794835104816,../data/images/3308030100.0.png,True,0.14996337890625,0.3682708740234375,0.4223785400390625,465000,4,2.5,3050,32450,1.0,0,0,4,8,1550,1500,1983,0,98030,47.3626,-122.209,2350,15390
822059101.0,12.672949516558306,../data/images/822059101.0.png,True,0.260894775390625,0.320648193359375,0.497039794921875,319000,4,1.0,1730,36356,1.5,0,0,4,6,1730,0,1954,0,98031,47.4135,-122.199,1380,14060
943100220.0,13.049794835104816,../data/images/943100220.0.png,True,0.4068756103515625,0.442230224609375,0.455108642578125,465000,3,1.0,1100,145490,1.5,0,0,4,6,1100,0,1915,0,98024,47.5697,-121.898,1100,11610
3278605590.0,12.83468397161566,../data/images/3278605590.0.png,True,0.1799468994140625,0.295196533203125,0.352630615234375,375000,3,2.5,1580,3825,2.0,0,0,3,8,1580,0,2011,0,98126,47.5458,-122.369,1380,1500
4054560140.0,13.617060838751888,../data/images/4054560140.0.png,True,0.1905059814453125,0.211761474609375,0.207611083984375,820000,3,2.5,2950,35108,1.5,0,0,3,10,2950,0,1995,0,98077,47.7316,-122.035,3810,35181
3574801500.0,13.102162710901052,../data/images/3574801500.0.png,True,0.1556854248046875,0.3863067626953125,0.40667724609375,490000,4,2.5,3000,8645,2.0,0,0,3,8,3000,0,1985,0,98034,47.7315,-122.224,1930,8866
1105000787.0,12.388398368982116,../data/images/1105000787.0.png,True,0.1398468017578125,0.433807373046875,0.4534759521484375,240000,3,2.25,1410,7290,1.0,0,0,3,7,940,470,1980,0,98118,47.5396,-122.274,1550,7375
1126049095.0,13.017005083966255,../data/images/1126049095.0.png,True,0.164031982421875,0.523468017578125,0.58038330078125,450000,3,2.5,2820,10208,1.0,0,1,4,8,1410,1410,1954,0,98028,47.7609,-122.26,1540,10684
9285800801.0,12.806284573911311,../data/images/9285800801.0.png,True,0.101165771484375,0.4134674072265625,0.5532073974609375,364500,3,1.0,1600,4489,1.0,0,2,3,6,800,800,1944,0,98126,47.5686,-122.378,1640,6013
7853400220.0,13.286879012158746,../data/images/7853400220.0.png,True,0.1741180419921875,0.3280181884765625,0.3396759033203125,589410,3,3.0,2840,7201,2.0,0,0,3,9,2840,0,2014,0,98065,47.5165,-121.883,2540,5260
5126210280.0,13.235693848424024,../data/images/5126210280.0.png,True,0.2139892578125,0.1603240966796875,0.152587890625,560000,3,2.5,3440,103672,2.0,0,0,3,9,3440,0,1990,0,98038,47.3895,-121.986,2710,112820
3037200060.0,13.120363378739665,../data/images/3037200060.0.png,True,0.096038818359375,0.524658203125,0.5295257568359375,499000,3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1900,2014,98122,47.6037,-122.311,1410,3300
8019200030.0,12.611541086966117,../data/images/8019200030.0.png,True,0.187042236328125,0.2994842529296875,0.4244537353515625,300000,3,1.5,1500,14750,1.5,0,0,4,6,1500,0,1933,0,98168,47.495,-122.318,1270,15100
2621760360.0,12.715900771961074,../data/images/2621760360.0.png,True,0.2007293701171875,0.439788818359375,0.4712371826171875,333000,4,2.5,2100,7366,2.0,0,0,3,8,2100,0,1997,0,98042,47.3703,-122.107,2060,7324
9202650040.0,12.901719200051184,../data/images/9202650040.0.png,True,0.1909027099609375,0.4306640625,0.3970794677734375,401000,3,1.0,1120,8321,1.0,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,1980,8671
3416601021.0,13.252515817794084,../data/images/3416601021.0.png,True,0.090240478515625,0.59332275390625,0.625579833984375,569500,4,1.0,1960,3194,2.0,0,0,3,7,1960,0,1907,0,98144,47.6005,-122.296,1870,4200
4222310680.0,12.388398368982116,../data/images/4222310680.0.png,True,0.0850677490234375,0.0683746337890625,0.078216552734375,240000,3,2.0,1030,11118,1.0,0,0,5,7,1030,0,1970,0,98003,47.3463,-122.308,1300,7920
3981200250.0,13.017005083966255,../data/images/3981200250.0.png,True,0.172454833984375,0.3933868408203125,0.4333953857421875,450000,3,2.5,2620,14096,2.0,0,0,4,9,2620,0,1989,0,98042,47.3513,-122.1,3010,14096
3331001165.0,12.628070334272698,../data/images/3331001165.0.png,True,0.1460723876953125,0.5275115966796875,0.5898284912109375,305000,3,1.0,820,5150,1.0,0,0,5,6,820,0,1918,0,98118,47.5514,-122.284,1100,5150
7625703900.0,13.442998001373551,../data/images/7625703900.0.png,True,0.0816192626953125,0.237762451171875,0.4445343017578125,689000,4,2.5,2020,9600,2.0,0,0,4,7,2020,0,1954,0,98136,47.5434,-122.395,2250,8550
7000100850.0,13.251637470576169,../data/images/7000100850.0.png,True,0.267486572265625,0.30535888671875,0.265838623046875,569000,4,1.75,1230,7890,1.0,0,1,4,7,1090,140,1950,0,98004,47.5808,-122.189,2380,13176
3678900450.0,13.329379172803591,../data/images/3678900450.0.png,True,0.1365966796875,0.4676361083984375,0.54449462890625,615000,3,1.75,1900,3783,1.5,0,0,5,7,1110,790,1927,0,98144,47.5742,-122.315,1530,5098
1150700170.0,12.608202196848836,../data/images/1150700170.0.png,True,0.2606353759765625,0.2531585693359375,0.266204833984375,299000,4,2.25,1870,6693,2.0,0,0,3,7,1870,0,1996,0,98003,47.2774,-122.299,1650,6518
8651442510.0,12.301387370778713,../data/images/8651442510.0.png,True,0.281585693359375,0.1873626708984375,0.1018524169921875,220000,4,2.0,1620,5200,1.5,0,0,4,7,1620,0,1978,0,98042,47.3629,-122.091,1500,5200
5608000860.0,13.732130035981154,../data/images/5608000860.0.png,True,0.1525421142578125,0.321746826171875,0.3891143798828125,920000,4,2.5,3470,10045,2.0,0,0,3,10,3470,0,1993,0,98027,47.554,-122.095,4370,12359
1623049214.0,12.553205710188037,../data/images/1623049214.0.png,True,0.0504913330078125,0.4009246826171875,0.5708770751953125,283000,4,1.5,1480,47045,1.0,0,0,5,6,1480,0,1942,0,98168,47.4809,-122.3,1530,11000
2048000330.0,12.273735966890268,../data/images/2048000330.0.png,True,0.15362548828125,0.35919189453125,0.3837738037109375,214000,3,2.5,1600,2231,2.0,0,0,3,7,1600,0,2003,0,98001,47.3314,-122.29,1600,2962
1121000414.0,13.527829818844936,../data/images/1121000414.0.png,True,0.1252593994140625,0.3335113525390625,0.4014892578125,750000,4,2.75,3150,6343,1.0,0,3,3,8,1810,1340,1976,0,98126,47.5424,-122.381,2250,6343
3395000070.0,14.250211438799289,../data/images/3395000070.0.png,True,0.2327880859375,0.545440673828125,0.553314208984375,1544500,4,2.75,4910,15139,1.0,0,0,4,10,2560,2350,1964,0,98004,47.6444,-122.22,3980,15139
8079040330.0,12.915341667991576,../data/images/8079040330.0.png,True,0.1128387451171875,0.5453643798828125,0.606353759765625,406500,3,2.0,1780,8621,1.0,0,0,3,8,1780,0,1992,0,98059,47.5062,-122.149,2470,8542
2787311480.0,12.441148720271016,../data/images/2787311480.0.png,True,0.1248016357421875,0.4810028076171875,0.5371856689453125,253000,3,1.75,1570,7416,1.0,0,0,4,7,1570,0,1971,0,98031,47.4117,-122.174,1900,7416
3425059219.0,13.955273369904273,../data/images/3425059219.0.png,True,0.237213134765625,0.282623291015625,0.2319183349609375,1150000,3,2.25,3250,34848,1.0,0,0,3,10,2260,990,2006,0,98005,47.6077,-122.158,2770,21512
3832700250.0,12.506180941677355,../data/images/3832700250.0.png,True,0.2247467041015625,0.166259765625,0.20794677734375,270000,4,2.75,2440,7150,1.0,0,0,3,7,1200,1240,1963,1985,98032,47.3662,-122.282,1790,7150
7853250090.0,13.431319053559353,../data/images/7853250090.0.png,True,0.165985107421875,0.41925048828125,0.480194091796875,681000,4,2.5,3860,5130,2.0,0,0,3,8,2930,930,2004,0,98065,47.5387,-121.879,3130,6163
8681660060.0,13.12834743715147,../data/images/8681660060.0.png,True,0.21197509765625,0.4970245361328125,0.513397216796875,503000,4,2.5,2470,5044,2.0,0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583
1241500351.0,13.846040732930732,../data/images/1241500351.0.png,True,0.1636962890625,0.0885467529296875,0.083465576171875,1031000,3,2.5,4110,35741,2.0,0,0,3,7,4110,0,1976,0,98033,47.6642,-122.171,2710,8865
7708200400.0,13.112315061750808,../data/images/7708200400.0.png,True,0.1196441650390625,0.5665130615234375,0.5844268798828125,495000,4,2.5,2460,4774,2.0,0,0,3,8,2460,0,2006,0,98059,47.4912,-122.145,2510,4399
1687900520.0,13.419502094509864,../data/images/1687900520.0.png,True,0.122589111328125,0.3699493408203125,0.3758087158203125,673000,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335
2356800020.0,12.938442943086663,../data/images/2356800020.0.png,True,0.26031494140625,0.244415283203125,0.2503662109375,416000,2,1.0,880,6650,1.0,0,0,5,6,880,0,1918,0,98117,47.6914,-122.372,1250,6650
3022900070.0,12.759960632315702,../data/images/3022900070.0.png,True,0.1141204833984375,0.6305694580078125,0.676544189453125,348000,3,2.0,2360,6145,1.0,0,0,3,8,2360,0,2011,0,98030,47.3564,-122.198,2304,5880
2826049091.0,12.468248430698097,../data/images/2826049091.0.png,True,0.1805267333984375,0.266632080078125,0.2711029052734375,259950,2,1.0,790,8100,1.0,0,0,3,6,790,0,1947,0,98125,47.7159,-122.305,1420,8100
1980200015.0,13.451668563394817,../data/images/1980200015.0.png,True,0.165802001953125,0.147216796875,0.1878814697265625,695000,4,3.5,3530,7202,2.0,0,0,3,9,2660,870,2000,0,98177,47.7339,-122.36,2810,8100
2207200520.0,12.959846800844964,../data/images/2207200520.0.png,True,0.2119293212890625,0.4589691162109375,0.4496917724609375,425000,3,1.0,970,8040,1.0,0,0,3,7,970,0,1956,0,98007,47.603,-122.132,1250,7000
1422300100.0,12.983103608918752,../data/images/1422300100.0.png,True,0.3380279541015625,0.2960205078125,0.1638946533203125,435000,3,2.5,1730,46638,2.0,0,0,3,8,1730,0,1991,0,98045,47.4614,-121.709,1750,35508
1939130070.0,13.444448325847754,../data/images/1939130070.0.png,True,0.217315673828125,0.4400482177734375,0.4462890625,690000,4,2.5,2820,8307,2.0,0,0,3,9,2820,0,1990,0,98074,47.6253,-122.027,2820,8307
2937300430.0,13.741854329912664,../data/images/2937300430.0.png,True,0.0785675048828125,0.4237823486328125,0.475341796875,928990,4,2.5,3570,6054,2.0,0,0,3,9,3570,0,2014,0,98052,47.7053,-122.126,3600,6050
3404700041.0,13.21767537538882,../data/images/3404700041.0.png,True,0.2790679931640625,0.5101470947265625,0.549072265625,550000,3,2.25,2160,37000,1.5,0,0,4,7,1760,400,1933,0,98052,47.7297,-122.139,2540,37000
2425700022.0,12.959846800844964,../data/images/2425700022.0.png,True,0.2506561279296875,0.2086029052734375,0.1963958740234375,425000,4,1.75,1730,11890,1.0,0,0,2,7,980,750,1955,0,98004,47.5979,-122.194,2100,12325
7939000090.0,12.779875885354992,../data/images/7939000090.0.png,True,0.241546630859375,0.5778656005859375,0.6221923828125,355000,4,1.75,2040,15000,1.0,0,0,4,7,1360,680,1967,0,98092,47.3107,-122.189,2310,15000
4232400400.0,14.04662307257814,../data/images/4232400400.0.png,True,0.222412109375,0.3656158447265625,0.3360748291015625,1260000,4,2.0,2970,5400,2.5,0,0,4,9,2970,0,1900,0,98112,47.6235,-122.309,2500,5040
3438500192.0,12.560247968016562,../data/images/3438500192.0.png,True,0.249847412109375,0.377471923828125,0.4747772216796875,285000,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350
5101404482.0,13.384729180332174,../data/images/5101404482.0.png,True,0.0890045166015625,0.13250732421875,0.144683837890625,650000,3,2.5,2220,6380,1.5,0,0,4,8,1660,560,1931,0,98115,47.6974,-122.313,950,6380
2787720170.0,12.886643575525625,../data/images/2787720170.0.png,True,0.224029541015625,0.1702728271484375,0.211944580078125,395000,4,2.5,2130,11733,1.0,0,0,5,7,1330,800,1969,0,98059,47.512,-122.16,1800,9131
2387400120.0,13.384729180332174,../data/images/2387400120.0.png,True,0.1964874267578125,0.398284912109375,0.4261932373046875,650000,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,2001,0,98033,47.6922,-122.174,2680,7200
3013300288.0,13.078413579737122,../data/images/3013300288.0.png,True,0.106964111328125,0.4850616455078125,0.624298095703125,478500,3,1.0,2090,4755,1.0,0,2,3,8,1200,890,1969,0,98136,47.5304,-122.387,1850,5300
3362401815.0,13.546324377048323,../data/images/3362401815.0.png,True,0.0983734130859375,0.418701171875,0.470703125,764000,3,2.0,1420,4080,1.5,0,0,5,8,1420,0,1904,0,98103,47.6801,-122.348,1220,3060
955000060.0,13.044403998094442,../data/images/955000060.0.png,True,0.0896148681640625,0.4311981201171875,0.4394073486328125,462500,2,2.0,1690,4200,2.0,0,0,3,7,1690,0,1906,0,98112,47.621,-122.303,1540,4200
9523100731.0,13.270785106659046,../data/images/9523100731.0.png,True,0.1474456787109375,0.659515380859375,0.6650238037109375,580000,3,2.5,1620,1171,3.0,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505
8861000095.0,13.670485941982712,../data/images/8861000095.0.png,True,0.1963653564453125,0.3803558349609375,0.4007720947265625,865000,3,1.5,1790,7526,1.0,0,0,3,7,1790,0,1953,2014,98004,47.6387,-122.207,2080,10943
3530500010.0,12.07824495582233,../data/images/3530500010.0.png,True,0.212432861328125,0.469085693359375,0.5267181396484375,176000,2,1.0,920,2332,1.0,0,0,4,8,920,0,1980,0,98198,47.3779,-122.32,1310,2853
6056110430.0,13.351888125506433,../data/images/6056110430.0.png,True,0.06622314453125,0.35406494140625,0.4695892333984375,629000,3,2.5,2160,1912,2.0,0,0,3,9,1970,190,2014,0,98118,47.5642,-122.292,1810,2653
