id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price
1702901485,20140603T000000,440000,2,1.0,1230,6600,1.0,0,0,3,7,1130,100,1906,0,98118,47.5573,-122.282,1260,5060,12.994532278619134
4037500110,20140506T000000,404000,4,1.75,1840,10720,1.0,0,0,3,7,960,880,1958,0,98008,47.6074,-122.125,1840,9044,12.90917263218775
2064800120,20140602T000000,411000,4,2.75,2150,9915,1.0,0,0,5,8,1240,910,1976,0,98056,47.5378,-122.17,1980,9325,12.926350926565435
7201800280,20140715T000000,409950,3,1.75,1320,6030,1.0,0,0,4,7,1320,0,1969,0,98052,47.6993,-122.13,1840,6565,12.923792919343217
2159900020,20141126T000000,445000,2,1.5,1510,2001,2.0,0,0,4,8,1510,0,1985,0,98007,47.6211,-122.153,1510,2055,13.005831808336863
2624049117,20140903T000000,425000,3,1.0,1550,4160,1.5,0,0,4,6,1550,0,1926,0,98118,47.5387,-122.265,1590,5000,12.959846800844963
9406600050,20140512T000000,410000,3,2.25,2200,16921,2.0,0,0,3,8,2200,0,1987,0,98038,47.3727,-122.051,2060,16921,12.923914877701906
3705900238,20140828T000000,439995,3,1.75,1570,8400,1.0,0,0,4,7,1570,0,1959,0,98133,47.76,-122.34,1860,8639,12.994520914944031
5708500208,20141003T000000,412000,2,1.5,1240,3873,1.0,0,0,4,6,860,380,1909,0,98116,47.5752,-122.388,1240,4336,12.928781055513184
3876313100,20141224T000000,422800,3,1.75,1820,8400,1.0,0,0,3,7,1340,480,1976,0,98072,47.734,-122.17,1900,8112,12.954656898159907
2011400583,20140606T000000,402000,3,2.5,2700,9994,1.0,0,3,4,7,1350,1350,1959,0,98198,47.397,-122.321,2470,10664,12.904209855160254
646500070,20141106T000000,420000,3,1.0,1060,7638,1.0,0,0,5,7,1060,0,1966,0,98007,47.5941,-122.142,1470,8097,12.948012371209098
7852180260,20150129T000000,410000,3,2.5,2350,4456,2.0,0,0,3,7,2350,0,2004,0,98065,47.5314,-121.854,2350,4456,12.923914877701906
3574800520,20140620T000000,441000,3,2.75,1910,7280,1.0,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,12.996802422000108
2475400120,20141001T000000,450000,3,2.5,2530,8116,2.0,0,0,3,8,2530,0,2001,0,98011,47.7597,-122.167,2280,8791,13.017005083966255
2919702705,20140731T000000,417500,2,1.0,1330,5510,1.0,0,0,3,6,850,480,1910,0,98117,47.6901,-122.362,1200,4150,12.94204221847976
4302700425,20150213T000000,425000,5,2.75,2110,5120,2.0,0,0,3,7,1870,240,1947,1983,98106,47.5294,-122.357,1580,5120,12.959846800844963
7319900345,20140825T000000,438500,3,2.0,1490,3072,1.0,0,0,5,7,770,720,1912,0,98144,47.5772,-122.307,1320,3072,12.991117371293484
6046401030,20140528T000000,432500,3,1.75,1980,5100,1.0,0,0,3,7,1270,710,1965,0,98103,47.6911,-122.347,1400,5100,12.977339917490127
1442880340,20140603T000000,427874,3,3.0,2340,5002,2.0,0,0,3,8,2340,0,2013,0,98045,47.4831,-121.773,2790,5375,12.966586375832486
7853321090,20141001T000000,450000,3,2.5,2410,4293,2.0,0,0,3,7,2410,0,2007,0,98065,47.5196,-121.869,2190,5900,13.017005083966255
5049800005,20140627T000000,447000,2,1.0,1320,8380,1.0,0,0,3,7,1320,0,1953,0,98177,47.705,-122.367,1290,8025,13.010316110729669
3319500334,20150327T000000,441000,2,1.0,1290,1289,2.0,0,0,3,7,1030,260,2005,0,98144,47.6006,-122.305,1290,1332,12.996802422000108
3034200058,20140529T000000,400000,4,1.5,1390,7200,1.0,0,0,3,7,1140,250,1965,0,98133,47.7224,-122.332,1630,7702,12.899222326086994
2391602250,20140626T000000,440000,4,1.5,1770,5750,2.0,0,0,3,7,1770,0,1947,0,98116,47.5621,-122.394,970,5750,12.994532278619134
5101404608,20141201T000000,443000,2,1.0,1130,5413,1.0,0,0,3,7,880,250,1939,0,98115,47.6971,-122.315,1250,5413,13.001327306361068
993002108,20150330T000000,399995,3,1.5,1140,1069,3.0,0,0,3,8,1140,0,2005,0,98103,47.6907,-122.342,1230,1276,12.899209826040119
3275730110,20140908T000000,425000,3,2.25,1630,10500,1.0,0,0,3,7,1100,530,1974,0,98034,47.7176,-122.236,1640,9794,12.959846800844963
3862710180,20150326T000000,408474,3,2.5,1800,2731,2.0,0,0,3,8,1800,0,2014,0,98065,47.5342,-121.841,1800,3265,12.920185991899023
3211260290,20150309T000000,443000,4,3.0,2620,35124,2.0,0,0,3,9,2620,0,1987,0,98092,47.3067,-122.116,2920,35807,13.001327306361068
6708200040,20140507T000000,409500,4,2.75,2140,13000,1.0,0,0,3,7,1320,820,1968,0,98028,47.7683,-122.252,2360,11000,12.92269462427472
5469503280,20140721T000000,449950,4,2.5,3100,10000,2.0,0,0,3,9,3100,0,1978,0,98042,47.3741,-122.15,1850,9438,13.016893966928787
2023059052,20150504T000000,450000,3,1.0,1350,92721,1.0,0,0,2,6,1200,150,1946,0,98055,47.4657,-122.198,1860,8096,13.017005083966255
7308900100,20140619T000000,401000,4,1.0,1940,5753,1.5,0,0,3,7,1940,0,1947,0,98177,47.7188,-122.358,2170,6075,12.901719200051183
2624049169,20141211T000000,400000,3,1.5,1890,6183,1.0,0,0,3,7,1090,800,1967,0,98118,47.5396,-122.269,1750,6183,12.899222326086994
2883200083,20150202T000000,424950,2,1.5,1000,1188,3.0,0,0,3,8,1000,0,2005,0,98115,47.6823,-122.327,2300,3500,12.95972914714203
3395070560,20150120T000000,440000,5,3.25,2610,3642,2.0,0,0,3,8,2080,530,2005,0,98118,47.535,-122.284,1750,3118,12.994532278619134
9278200131,20140804T000000,442000,4,1.5,1360,6110,1.0,0,0,3,7,1010,350,1955,0,98116,47.5755,-122.396,1520,6110,12.999067423500716
993000308,20150318T000000,401000,3,2.0,1270,1333,3.0,0,0,3,8,1270,0,2006,0,98103,47.6933,-122.342,1330,1333,12.901719200051183
8816400885,20141008T000000,450000,4,1.75,1640,1480,1.0,0,0,4,7,820,820,1912,0,98105,47.6684,-122.314,1420,2342,13.017005083966255
2926049237,20141006T000000,417500,5,3.0,2270,6664,1.0,0,0,3,7,1340,930,1995,0,98125,47.7191,-122.315,1870,6187,12.94204221847976
3904901330,20140820T000000,449950,3,2.25,1610,5159,2.0,0,0,3,7,1610,0,1985,0,98029,47.5675,-122.019,1610,5210,13.016893966928787
4447300165,20141223T000000,415000,2,1.0,760,4000,1.0,0,0,3,7,760,0,1944,0,98117,47.6896,-122.396,1520,4000,12.936036208848487
952000725,20141021T000000,442000,2,1.0,990,4313,1.5,0,2,4,6,990,0,1917,0,98126,47.5677,-122.38,1480,5750,12.999067423500716
3840700560,20140814T000000,450000,3,1.75,1810,12600,1.0,0,0,3,7,1400,410,1977,0,98034,47.7143,-122.233,1934,12600,13.017005083966255
7979900006,20140625T000000,450000,3,1.5,2330,11740,1.0,0,0,3,8,1330,1000,1954,0,98155,47.7481,-122.292,2630,11740,13.017005083966255
1062100115,20141204T000000,405000,3,2.0,1450,6081,1.0,0,0,4,7,1450,0,1969,0,98155,47.7522,-122.278,1880,6000,12.91164481522143
1218000195,20150303T000000,420000,2,1.0,1460,7832,1.0,0,0,3,6,1460,0,1924,0,98166,47.4617,-122.346,1460,7632,12.948012371209098
4047200825,20141011T000000,400000,1,1.0,1390,60984,1.0,0,0,3,6,1390,0,1960,0,98019,47.7652,-121.903,1620,24225,12.899222326086994
1982201345,20140502T000000,440000,2,1.0,800,4850,1.0,0,0,4,7,800,0,1944,0,98107,47.6639,-122.364,1150,4365,12.994532278619134
9477201530,20150423T000000,439000,3,2.25,1480,7565,1.0,0,0,3,7,1220,260,1977,0,98034,47.7288,-122.191,1660,7565,12.992256969959042
3034200410,20150330T000000,430000,3,1.0,940,12521,1.5,0,0,4,7,940,0,1949,0,98133,47.7169,-122.331,1920,9046,12.971542813248437
3291800660,20150313T000000,406000,3,1.75,1390,7904,1.0,0,0,3,7,1390,0,1985,0,98056,47.4892,-122.181,1910,7904,12.914110901635024
2586800210,20150421T000000,425000,5,2.0,2500,7804,1.5,0,0,3,7,1570,930,1921,0,98146,47.5031,-122.348,1170,7676,12.959846800844963
5422950170,20141112T000000,405000,5,2.5,3370,5092,2.0,0,0,3,7,3370,0,2006,0,98038,47.3594,-122.036,2910,5092,12.91164481522143
3438502200,20140917T000000,445000,4,2.75,2680,16934,1.0,0,0,4,7,1340,1340,1958,0,98106,47.542,-122.364,1240,7000,13.005831808336863
3570300080,20141028T000000,435000,3,2.25,1380,3015,2.0,0,0,3,7,1380,0,2009,0,98052,47.6783,-122.157,1930,3612,12.983103608918753
2997800024,20140714T000000,450000,2,1.5,1310,1264,2.0,0,0,3,8,1120,190,2006,0,98106,47.5772,-122.409,1330,1265,13.017005083966255
7852000110,20140903T000000,441500,3,2.5,2360,4670,2.0,0,0,3,7,2360,0,1998,0,98065,47.537,-121.871,2420,5620,12.99793556402925
2356800020,20140929T000000,416000,2,1.0,880,6650,1.0,0,0,5,6,880,0,1918,0,98117,47.6914,-122.372,1250,6650,12.938442943086665
8079040140,20141006T000000,429000,3,2.5,1860,11122,2.0,0,0,3,8,1860,0,1994,0,98059,47.5062,-122.151,2420,8542,12.969214528909768
3370000150,20140804T000000,440000,4,2.5,2800,28254,2.0,0,0,3,9,2800,0,2001,0,98038,47.3552,-122.063,2530,4694,12.994532278619134
2734100065,20140612T000000,445000,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120,1911,0,98108,47.5445,-122.321,1410,4800,13.005831808336863
8079010190,20140626T000000,440000,4,2.5,2250,7526,2.0,0,0,3,8,2250,0,1989,0,98059,47.5123,-122.15,1980,7526,12.994532278619134
7302000210,20141107T000000,442500,3,1.5,2710,47419,1.5,0,0,3,7,2170,540,1980,0,98053,47.6522,-121.966,2130,48144,13.000198003314573
6204200590,20141029T000000,410000,3,2.75,1690,5763,1.0,0,0,5,7,1180,510,1985,0,98011,47.7336,-122.202,1560,7518,12.923914877701906
7625703260,20140924T000000,400950,2,1.75,2320,6250,1.0,0,0,3,7,1400,920,1948,0,98136,47.5468,-122.386,1420,6250,12.901594504308633
7503000020,20140507T000000,415000,4,3.0,1830,9548,2.0,0,0,3,7,1830,0,1991,0,98028,47.7379,-122.224,1740,9750,12.936036208848487
1189000225,20150402T000000,420000,2,1.75,1200,3136,1.0,0,0,3,7,800,400,1904,2005,98122,47.6132,-122.297,1330,3164,12.948012371209098
3905050240,20140624T000000,425000,3,2.5,1930,4500,2.0,0,0,3,8,1930,0,1990,0,98029,47.5791,-122.001,1770,4500,12.959846800844963
5104512060,20141212T000000,410000,4,3.0,2430,7243,2.0,0,0,3,8,2430,0,2003,0,98038,47.3533,-122.016,2430,7084,12.923914877701906
7853210180,20141002T000000,428000,3,2.5,2340,3466,2.0,0,0,3,7,2340,0,2004,0,98065,47.5322,-121.851,1970,3739,12.966880811009803
7418000130,20141211T000000,430000,8,3.25,4300,10441,2.0,0,0,4,8,2800,1500,1979,0,98059,47.4786,-122.131,1780,10457,12.971542813248437
4397010140,20141014T000000,420000,3,2.5,2370,15375,2.0,0,2,3,9,2370,0,1993,0,98042,47.3803,-122.147,2450,9800,12.948012371209098
3876312370,20140915T000000,434500,3,1.75,1930,7210,1.0,0,0,3,7,1110,820,1975,0,98072,47.735,-122.174,1870,7877,12.981953525180908
1250200595,20140724T000000,431000,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,98144,47.5985,-122.298,1680,3600,12.973865689268807
8024202380,20141002T000000,418000,5,2.5,1980,10205,1.0,0,0,4,7,1080,900,1929,0,98115,47.699,-122.307,1310,5413,12.94323910384853
4017050020,20140814T000000,450000,3,2.5,2450,19744,2.0,0,0,3,10,2450,0,1990,0,98038,47.3746,-122.026,2650,19597,13.017005083966255
9324800180,20141016T000000,403250,2,1.5,1430,8137,1.0,0,0,3,7,1130,300,1934,0,98125,47.7307,-122.29,1430,8137,12.907314475835589
259801110,20140828T000000,439000,3,1.75,1250,7030,1.0,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.118,1460,7210,12.992256969959042
9269260420,20141110T000000,436000,4,2.5,2640,3899,2.0,0,0,3,7,2640,0,2000,0,98011,47.754,-122.217,2460,4057,12.985399815906522
518000040,20150102T000000,440000,4,2.75,2420,10200,1.0,0,0,3,8,1220,1200,1962,0,98034,47.72,-122.236,2240,9750,12.994532278619134
9473200105,20140924T000000,425000,2,1.0,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732,12.959846800844963
2461900175,20140522T000000,400000,3,1.0,1040,6250,1.0,0,0,3,7,1040,0,1942,0,98136,47.5526,-122.385,1770,6250,12.899222326086994
5100401516,20140925T000000,407000,2,1.0,740,6380,1.0,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800,6380,12.91657092142417
121039042,20150313T000000,425000,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,1918,1962,98023,47.3351,-122.362,2630,42126,12.959846800844963
3579000370,20150320T000000,448500,3,2.25,1830,7943,2.0,0,0,3,8,1830,0,1985,0,98028,47.7466,-122.249,2100,8070,13.013666190132906
8682281170,20141113T000000,449000,2,1.75,1510,6852,1.0,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912,13.014780393893403
3488300085,20140919T000000,435000,2,1.0,720,5600,1.0,0,0,4,7,720,0,1920,0,98116,47.5641,-122.391,1330,5600,12.983103608918753
9826701201,20150209T000000,450000,2,1.5,1530,1012,2.0,0,0,3,8,1200,330,2005,0,98122,47.602,-122.306,1530,1425,13.017005083966255
5379805260,20150326T000000,400200,4,3.5,2260,30250,2.0,0,0,3,7,2260,0,2013,0,98188,47.4493,-122.281,1270,16350,12.899722199879273
4046501300,20140916T000000,430000,3,2.75,2600,12860,1.0,0,0,3,7,1350,1250,1965,0,98014,47.695,-121.918,2260,12954,12.971542813248437
7853320550,20140805T000000,425000,4,2.5,2070,4427,2.0,0,0,3,7,2070,0,2007,0,98065,47.5208,-121.869,2070,4556,12.959846800844963
4006000183,20140909T000000,450000,7,4.0,3150,7800,2.0,0,0,3,8,3150,0,2013,0,98118,47.5259,-122.279,1880,6000,13.017005083966255
8563000110,20150424T000000,427000,4,1.75,1460,9750,1.0,0,0,4,7,1460,0,1967,0,98008,47.6205,-122.102,1820,9840,12.964541634128395
6413100242,20140826T000000,400000,3,1.75,1730,9211,1.0,0,0,3,8,1730,0,1961,0,98125,47.7149,-122.322,1440,9211,12.899222326086994
5104512070,20150420T000000,412000,4,3.0,2430,7242,2.0,0,0,3,8,2430,0,2003,0,98038,47.3533,-122.015,2430,7242,12.928781055513184
4027700006,20150409T000000,405000,4,2.5,2670,20894,2.0,0,0,3,9,2330,340,2002,0,98155,47.7735,-122.281,2440,15815,12.91164481522143
7504400850,20140521T000000,442000,4,2.25,2080,12007,1.0,0,0,4,8,1220,860,1979,0,98074,47.6259,-122.051,2110,12459,12.999067423500716
2697100140,20150105T000000,423000,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660,12.955129822091815
3971700903,20150122T000000,422250,3,1.75,1650,7145,2.0,0,0,5,8,1300,350,1977,0,98155,47.7733,-122.324,1760,7206,12.953355202932489
1972202010,20140801T000000,435000,3,3.0,1440,1350,3.5,0,2,3,8,1440,0,2005,0,98103,47.6525,-122.345,1440,1350,12.983103608918753
1112700150,20150127T000000,405000,3,1.75,1260,7373,1.0,0,0,4,7,1260,0,1979,0,98034,47.7296,-122.233,1360,7373,12.91164481522143
3031200205,20140724T000000,415000,5,2.75,2060,8906,1.0,0,0,4,7,1220,840,1978,0,98118,47.5358,-122.289,1840,8906,12.936036208848487
1422300030,20150401T000000,415000,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,12.936036208848487
7504200120,20140613T000000,430000,3,2.0,1910,5040,1.5,0,0,3,8,1910,0,1971,0,98074,47.6312,-122.061,1980,4275,12.971542813248437
7974200510,20140814T000000,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,12.936036208848487
1324079007,20141110T000000,425000,3,1.75,1610,144619,1.0,0,0,3,7,1610,0,1977,0,98024,47.5659,-121.863,2220,144619,12.959846800844963
1591600044,20141010T000000,409000,4,3.25,3140,10752,2.0,0,0,3,7,2300,840,1992,0,98146,47.5022,-122.363,1300,9920,12.921472880009725
2516000486,20140701T000000,402500,2,1.0,800,2280,1.0,0,0,5,6,800,0,1946,0,98107,47.6588,-122.362,1310,4200,12.905452860309719
2426049168,20141017T000000,447450,3,2.25,1570,7200,2.0,0,0,3,8,1570,0,1991,0,98034,47.7332,-122.232,1620,7318,13.011322313495086
2207200520,20140929T000000,425000,3,1.0,970,8040,1.0,0,0,3,7,970,0,1956,0,98007,47.603,-122.132,1250,7000,12.959846800844963
3971701990,20140812T000000,400000,4,1.75,1810,9750,2.0,0,0,4,7,1810,0,1977,0,98155,47.7681,-122.311,1570,10000,12.899222326086994
7243500025,20140519T000000,411000,4,2.75,2500,5257,2.0,0,0,3,8,2500,0,1966,0,98118,47.5293,-122.287,1660,5970,12.926350926565435
1775801260,20150311T000000,425000,4,2.5,1930,14196,1.0,0,0,4,7,1330,600,1977,0,98072,47.7407,-122.097,1470,12852,12.959846800844963
7338200240,20140516T000000,437500,3,2.5,2320,36847,2.0,0,2,3,9,2320,0,1992,0,98045,47.4838,-121.714,2550,35065,12.988834270491479
5249801720,20141113T000000,415000,3,2.5,1280,5040,2.0,0,0,4,7,1280,0,1985,0,98118,47.5611,-122.276,1500,5040,12.936036208848487
1180008370,20140925T000000,415000,4,3.5,3040,7125,2.0,0,1,3,8,2240,800,2002,0,98178,47.492,-122.225,2220,7800,12.936036208848487
3026059014,20150112T000000,400000,3,1.5,1950,4473,1.0,0,0,4,6,1530,420,1914,0,98034,47.7094,-122.228,2670,14256,12.899222326086994
9485950060,20141208T000000,440000,5,1.75,3690,36036,1.0,0,0,3,9,1890,1800,1985,0,98042,47.3473,-122.085,2680,44131,12.994532278619134
1776230220,20140626T000000,414000,3,2.5,2490,4540,2.5,0,0,3,8,2490,0,2012,0,98059,47.5051,-122.155,2640,3844,12.933623668263472
8132700185,20150416T000000,425000,2,1.0,620,4455,1.0,0,0,3,6,620,0,1927,0,98117,47.6877,-122.395,1180,5000,12.959846800844963
1724500030,20150312T000000,415000,4,2.5,2400,7292,1.0,0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,1710,7909,12.936036208848487
3226059071,20140819T000000,426000,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,1952,0,98033,47.7006,-122.197,1930,9906,12.962196972666593
7202380340,20140903T000000,449000,3,2.5,1690,3827,2.0,0,0,3,7,1690,0,2005,0,98053,47.6768,-122.029,1690,3129,13.014780393893403
1623300160,20140506T000000,450000,2,2.0,1100,3000,1.5,0,0,3,7,1100,0,1912,2005,98117,47.6797,-122.362,1390,4000,13.017005083966255
7787100210,20141209T000000,450000,4,2.25,2120,8267,2.0,0,0,3,8,2120,0,1996,0,98045,47.4885,-121.779,2150,7746,13.017005083966255
3448001285,20140818T000000,442500,4,2.0,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216,13.000198003314573
3390600025,20140529T000000,450000,4,2.0,2240,7725,1.0,0,0,5,7,1120,1120,1956,0,98106,47.5331,-122.365,1340,6300,13.017005083966255
3626039228,20140918T000000,408000,3,1.0,1380,7015,1.5,0,0,4,7,1380,0,1925,0,98117,47.6987,-122.36,1160,6700,12.919024904363686
9414500230,20141022T000000,440000,3,2.25,1760,10835,1.0,0,0,4,8,1290,470,1976,0,98027,47.522,-122.048,2050,10488,12.994532278619134
2570500230,20140529T000000,400000,5,2.0,1930,9747,1.0,0,0,4,7,1020,910,1962,0,98028,47.7743,-122.235,2040,9370,12.899222326086994
2759500105,20140730T000000,419000,3,1.5,1500,8272,1.0,0,0,4,7,1500,0,1958,0,98177,47.7741,-122.38,1630,8270,12.945628585536271
5255690160,20141009T000000,439000,4,2.25,2240,8300,2.0,0,0,3,8,2240,0,1978,0,98011,47.7746,-122.197,2340,8500,12.992256969959042
425079046,20140729T000000,435000,3,2.5,1778,147823,2.0,0,0,3,7,1778,0,1999,0,98014,47.6811,-121.915,2840,43676,12.983103608918753
1775800510,20150324T000000,432000,4,1.0,1750,12528,1.0,0,0,4,7,1750,0,1967,0,98072,47.743,-122.097,1550,14120,12.976183182038383
7977200945,20150310T000000,425000,3,1.0,1000,5100,1.0,0,0,3,7,860,140,1946,0,98115,47.6857,-122.293,1000,5100,12.959846800844963
6638900405,20141208T000000,405000,2,1.0,800,6016,1.0,0,0,3,6,800,0,1942,0,98117,47.6913,-122.369,1470,3734,12.91164481522143
6804600240,20150211T000000,417000,3,1.75,1920,9512,1.0,0,0,3,8,1440,480,1980,0,98011,47.7606,-122.167,1820,9512,12.940843898859598
1226039054,20150316T000000,436000,3,1.5,1500,10200,1.0,0,0,3,8,1300,200,1955,0,98177,47.7598,-122.359,1950,9500,12.985399815906522
826000480,20140826T000000,448500,3,1.75,1300,4800,2.0,0,1,4,7,1300,0,1912,0,98136,47.5457,-122.383,1300,4800,13.013666190132906
9158800090,20140703T000000,400000,4,2.25,2230,7200,1.0,0,0,4,7,1300,930,1963,0,98133,47.7648,-122.33,2010,7752,12.899222326086994
764000155,20141107T000000,415000,4,1.5,2700,14760,1.5,0,0,5,9,2700,0,1940,0,98022,47.1996,-122.003,1670,7200,12.936036208848487
1770000130,20141126T000000,435000,3,1.75,1750,16748,1.0,0,0,3,7,1330,420,1978,0,98072,47.7421,-122.089,1750,16050,12.983103608918753
2867300030,20140801T000000,442000,4,4.0,4168,8485,2.0,0,0,3,10,3222,946,2007,0,98023,47.3029,-122.387,4362,8100,12.999067423500716
4037400070,20140825T000000,450000,3,1.75,1360,5445,1.0,0,0,4,7,1360,0,1957,0,98008,47.6071,-122.123,1570,7840,13.017005083966255
7923600250,20150515T000000,450000,5,2.0,1870,7344,1.5,0,0,3,7,1870,0,1960,0,98007,47.5951,-122.144,1870,7650,13.017005083966255
1077100070,20150316T000000,449900,3,1.75,1760,8266,1.0,0,0,5,7,1760,0,1954,0,98133,47.7708,-122.339,1400,8519,13.016782837542953
6893300295,20140715T000000,445000,4,1.75,2430,13211,1.5,0,0,4,7,2430,0,1909,1978,98024,47.5245,-121.926,1330,10500,13.005831808336863
8887001215,20141107T000000,407185,3,1.75,1860,48076,1.5,0,0,4,8,1860,0,1929,0,98070,47.5051,-122.461,1410,23066,12.917025362487916
9406510130,20150505T000000,448000,5,3.5,3740,24684,2.0,0,0,3,9,2760,980,1998,0,98038,47.3832,-122.057,2880,26023,13.012550743537489
4164100160,20140716T000000,450000,4,1.75,2390,23899,1.0,0,0,3,7,1750,640,1949,0,98028,47.7557,-122.237,1840,33900,13.017005083966255
9558020460,20140604T000000,427500,4,2.5,2460,5091,2.0,0,0,3,9,2460,0,2003,0,98058,47.45,-122.121,2490,4750,12.965711906537503
9323000010,20150416T000000,415000,4,2.5,2670,8279,2.0,0,0,3,7,2670,0,1999,0,98148,47.4292,-122.328,2290,7504,12.936036208848487
6139100101,20150505T000000,405100,4,2.0,1580,7300,1.0,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450,12.911891697714024
263000327,20150227T000000,400000,3,2.5,1460,1319,3.0,0,0,3,8,1460,0,2002,0,98103,47.698,-122.349,1430,1530,12.899222326086994
7205800040,20141223T000000,450000,4,2.5,2820,15233,1.0,0,2,4,9,1820,1000,1972,0,98003,47.3426,-122.321,2560,11998,13.017005083966255
7853210210,20150325T000000,420000,3,2.5,1970,3667,2.0,0,0,3,7,1970,0,2004,0,98065,47.5321,-121.851,1970,3739,12.948012371209098
7852130430,20140806T000000,425000,4,2.5,2390,5021,2.0,0,0,3,7,2390,0,2002,0,98065,47.5353,-121.879,2520,5333,12.959846800844963
3824100235,20140724T000000,425000,4,1.75,2120,15920,1.0,0,0,4,7,1060,1060,1960,0,98028,47.771,-122.258,2200,12580,12.959846800844963
4024101254,20141204T000000,419995,3,2.25,1830,7500,1.0,0,0,4,7,1330,500,1968,0,98155,47.7574,-122.31,1830,8720,12.948000466404675
2781250150,20150423T000000,445000,4,2.5,2990,6383,2.0,0,0,3,7,2990,0,2003,0,98038,47.3499,-122.027,2640,6454,13.005831808336863
4036800900,20140924T000000,447000,3,1.0,1310,7000,1.0,0,0,4,7,1310,0,1958,0,98008,47.6019,-122.123,1280,7300,13.010316110729669
3727800065,20141113T000000,425000,2,1.0,790,5024,1.0,0,0,4,7,790,0,1941,0,98117,47.6833,-122.395,1330,5024,12.959846800844963
5592900285,20141104T000000,435000,4,2.0,2630,9663,1.0,0,1,4,8,1330,1300,1956,0,98056,47.4841,-122.19,1900,8894,12.983103608918753
6190701484,20150311T000000,450000,7,3.5,2830,8625,1.0,0,0,4,8,1830,1000,1957,0,98133,47.7493,-122.355,1570,8400,13.017005083966255
8024200684,20141125T000000,419500,3,1.5,1400,1091,3.0,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1413,12.946821188676783
9547201850,20140723T000000,420000,2,1.75,1060,4182,2.0,0,0,3,7,1060,0,1977,0,98115,47.6787,-122.308,1760,4590,12.948012371209098
8682280260,20150326T000000,412250,2,2.0,1300,2983,1.0,0,0,3,8,1300,0,2006,0,98053,47.703,-122.015,1510,3876,12.929387666131456
9477000060,20150331T000000,434500,3,1.75,1650,7965,1.0,0,0,4,7,1650,0,1967,0,98034,47.7335,-122.193,1560,7350,12.981953525180908
6806300750,20150318T000000,444900,4,2.5,3120,7448,2.0,0,0,3,9,3120,0,1998,0,98042,47.3645,-122.126,2980,8102,13.005607064487718
3649100264,20140815T000000,405000,3,2.0,1740,18000,1.0,0,0,3,7,1230,510,1989,0,98028,47.7397,-122.242,1740,11250,12.91164481522143
1422300100,20140929T000000,435000,3,2.5,1730,46638,2.0,0,0,3,8,1730,0,1991,0,98045,47.4614,-121.709,1750,35508,12.983103608918753
9521100106,20140826T000000,440000,4,1.0,1780,4000,1.5,0,0,3,7,1780,0,1922,0,98103,47.6624,-122.354,1750,4000,12.994532278619134
5612100065,20140529T000000,400000,4,2.0,1670,12056,1.0,0,0,3,7,1670,0,1955,0,98028,47.7418,-122.244,1860,12056,12.899222326086994
7525100530,20150411T000000,432100,3,2.25,1790,2240,2.0,0,0,4,8,1790,0,1975,0,98052,47.6343,-122.106,1780,2560,12.976414636196449
9412900055,20150505T000000,405000,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,12.91164481522143
7128300060,20140707T000000,443000,5,1.75,1650,3000,1.5,0,0,3,8,1650,0,1902,0,98144,47.5955,-122.306,1740,4000,13.001327306361068
5422570760,20141014T000000,445000,3,1.75,1850,7056,2.5,0,0,4,8,1850,0,1979,0,98052,47.6602,-122.13,1970,7056,13.005831808336863
9828200147,20150410T000000,425000,3,2.0,1180,1800,2.0,0,2,3,8,1180,0,1994,0,98122,47.6168,-122.301,1500,1948,12.959846800844963
770000045,20141024T000000,405600,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000,12.913125196739307
993002247,20140716T000000,430000,3,2.25,1550,1469,3.0,0,0,3,8,1550,0,2004,0,98103,47.6911,-122.341,1520,1465,12.971542813248437
9189700045,20150127T000000,450000,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,13.017005083966255
